ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
35921,35921,Venkatesh Hegde,48,1,1,5,1
35922,35922,Sunitha,40,2,4,3,2
35923,35923,Rathnamma,18,4,1,8,2
35924,35924,Harish Naik,61,8,1,9,1
35925,35925,Girish Reddy,57,2,1,5,1
35926,35926,Darshan Achar,27,1,1,7,1
35927,35927,Kiran Rao,39,6,1,4,1
35928,35928,Shwetha Reddy,70,2,7,1,2
35929,35929,Prakash Swamy,20,6,1,8,1
35930,35930,Suresh Kumar,55,7,1,1,1
35931,35931,Chandrashekar Kumar,26,8,1,7,1
35932,35932,Vani Swamy,50,7,1,3,2
35933,35933,Shobha Murthy,56,8,1,8,2
35934,35934,Santosh Gowda,23,8,1,3,1
35935,35935,Shobha,43,9,1,1,2
35936,35936,Manjula Reddy,36,4,3,9,2
35937,35937,Anand Shetty,69,6,1,4,1
35938,35938,Venkatesh,53,6,1,1,1
35939,35939,Shivakumar,51,6,1,5,1
35940,35940,Divya Murthy,43,6,3,2,2
35941,35941,Manjula Murthy,27,5,2,8,2
35942,35942,Ramesh,70,6,1,8,1
35943,35943,Kiran Gowda,46,2,1,7,1
35944,35944,Shobha,38,9,2,5,2
35945,35945,Anand Patil,56,10,2,10,1
35946,35946,Harish Kumar,48,5,3,9,1
35947,35947,Mahesh,68,9,1,3,1
35948,35948,Rathnamma Patil,23,2,1,5,2
35949,35949,Raghavendra,56,1,1,1,1
35950,35950,Bhagya Hegde,26,6,1,8,2
35951,35951,Prakash Patil,43,8,3,9,1
35952,35952,Shivakumar Hegde,18,2,1,7,1
35953,35953,Yogesh Poojari,50,9,1,2,1
35954,35954,Lokesh Naik,42,5,1,1,1
35955,35955,Shivakumar Reddy,31,6,1,8,1
35956,35956,Manjula Naik,60,7,3,6,2
35957,35957,Geetha Naik,41,4,2,7,2
35958,35958,Prakash Swamy,31,8,1,10,1
35959,35959,Padma Achar,60,8,1,8,2
35960,35960,Deepa Murthy,49,2,3,7,2
35961,35961,Santosh Achar,45,8,1,9,1
35962,35962,Raghavendra Shetty,30,2,1,2,1
35963,35963,Suresh,21,2,1,8,1
35964,35964,Krishnappa Achar,46,3,1,1,1
35965,35965,Basavaraj Gowda,26,1,1,8,1
35966,35966,Shobha Reddy,70,3,1,8,2
35967,35967,Manjunath Hegde,20,6,2,10,1
35968,35968,Krishnappa Gowda,36,7,1,7,1
35969,35969,Mahesh Reddy,42,8,3,10,1
35970,35970,Yogesh Murthy,45,6,3,6,1
35971,35971,Lokesh Rao,51,2,1,3,1
35972,35972,Prakash Shetty,40,6,1,5,1
35973,35973,Lokesh Kumar,23,6,1,6,1
35974,35974,Darshan,28,8,2,2,1
35975,35975,Prakash,70,8,1,8,1
35976,35976,Lakshmi Reddy,48,2,1,10,2
35977,35977,Umesh Reddy,58,3,1,4,1
35978,35978,Girish Gowda,66,7,1,6,1
35979,35979,Yogesh Swamy,43,2,1,6,1
35980,35980,Padma Rao,40,1,1,1,2
35981,35981,Manjunath Poojari,60,6,1,9,1
35982,35982,Prakash Rao,27,7,4,8,1
35983,35983,Vani Poojari,36,3,5,9,2
35984,35984,Girish Naik,60,10,1,2,1
35985,35985,Darshan Kumar,53,5,1,9,1
35986,35986,Shwetha Hegde,23,5,1,4,2
35987,35987,Divya Murthy,66,3,1,10,2
35988,35988,Nagamma Gowda,61,6,1,4,2
35989,35989,Santosh,21,2,2,9,1
35990,35990,Krishnappa Kumar,26,6,1,6,1
35991,35991,Krishnappa Achar,30,6,1,9,1
35992,35992,Chandrashekar Rao,48,9,7,4,1
35993,35993,Kiran Patil,26,10,1,3,1
35994,35994,Rathnamma Swamy,51,8,1,8,2
35995,35995,Shobha Rao,33,8,1,5,2
35996,35996,Girish Achar,22,2,1,6,1
35997,35997,Harish Murthy,49,4,4,10,1
35998,35998,Vani Reddy,34,1,3,9,2
35999,35999,Nagaraj Rao,67,5,1,3,1
36000,36000,Yogesh Achar,34,4,1,8,1
36001,36001,Lakshmi Murthy,61,4,3,4,2
36002,36002,Prakash Patil,32,2,1,2,1
36003,36003,Nagamma Reddy,22,6,1,6,2
36004,36004,Puneeth,40,2,1,6,1
36005,36005,Venkatesh,23,2,1,7,1
36006,36006,Ramesh,48,3,1,8,1
36007,36007,Nagaraj,40,8,1,5,1
36008,36008,Sunitha Achar,54,3,1,9,2
36009,36009,Asha,66,6,5,6,2
36010,36010,Shobha Swamy,41,6,1,6,2
36011,36011,Girish Swamy,64,4,1,6,1
36012,36012,Shobha Kumar,56,6,1,8,2
36013,36013,Rathnamma Gowda,65,6,1,2,2
36014,36014,Lokesh Hegde,34,1,1,9,1
36015,36015,Sunitha Shetty,24,2,1,7,2
36016,36016,Sunitha Patil,67,1,4,4,2
36017,36017,Krishnappa Kumar,64,5,1,6,1
36018,36018,Divya Kumar,47,1,1,4,2
36019,36019,Umesh Kumar,36,2,1,10,1
36020,36020,Yogesh,62,7,1,2,1
36021,36021,Divya Gowda,30,6,1,9,2
36022,36022,Krishnappa Kumar,32,8,1,4,1
36023,36023,Basavaraj,24,7,2,6,1
36024,36024,Venkatesh Swamy,36,2,1,3,1
36025,36025,Srinivas Naik,18,2,1,6,1
36026,36026,Darshan Patil,29,2,3,8,1
36027,36027,Santosh Kumar,55,2,2,9,1
36028,36028,Mahesh Hegde,61,1,1,9,1
36029,36029,Kiran Murthy,52,7,1,10,1
36030,36030,Pallavi Rao,19,2,3,10,2
36031,36031,Umesh Reddy,50,7,1,4,1
36032,36032,Puneeth,55,4,3,6,1
36033,36033,Bhagya,59,4,1,10,2
36034,36034,Lakshmi Kumar,61,1,1,1,2
36035,36035,Girish Kumar,63,3,1,10,1
36036,36036,Krishnappa Murthy,64,1,1,6,1
36037,36037,Padma Reddy,26,4,1,10,2
36038,36038,Geetha Reddy,53,5,1,8,2
36039,36039,Shobha Achar,64,5,1,9,2
36040,36040,Santosh Rao,26,1,1,3,1
36041,36041,Nagaraj Poojari,30,2,2,2,1
36042,36042,Shwetha Gowda,53,5,3,5,2
36043,36043,Lakshmi Shetty,57,3,1,5,2
36044,36044,Shivakumar Achar,62,1,1,8,1
36045,36045,Nagamma Naik,68,6,2,8,2
36046,36046,Girish Kumar,34,2,2,9,1
36047,36047,Shobha Shetty,54,8,1,8,2
36048,36048,Manjunath,39,7,1,4,1
36049,36049,Raghavendra Gowda,63,3,1,6,1
36050,36050,Basavaraj,49,6,3,2,1
36051,36051,Umesh Patil,49,5,4,5,1
36052,36052,Basavaraj Reddy,64,8,1,7,1
36053,36053,Chandrashekar Shetty,67,7,1,3,1
36054,36054,Rekha Kumar,30,5,1,2,2
36055,36055,Bhagya Murthy,54,5,4,8,2
36056,36056,Manjunath Swamy,58,1,7,3,1
36057,36057,Umesh,21,4,1,8,1
36058,36058,Chandrashekar Achar,46,7,3,3,1
36059,36059,Lokesh,32,5,1,4,1
36060,36060,Santosh Kumar,46,9,7,7,1
36061,36061,Kiran Naik,48,4,3,2,1
36062,36062,Raghavendra Shetty,38,6,1,6,1
36063,36063,Raghavendra Hegde,50,7,3,4,1
36064,36064,Manjula Poojari,32,2,1,1,2
36065,36065,Anand Reddy,26,1,1,1,1
36066,36066,Kavitha Kumar,66,1,1,6,2
36067,36067,Nagamma,55,2,3,2,2
36068,36068,Mahesh Achar,31,9,1,4,1
36069,36069,Shobha Rao,19,2,1,5,2
36070,36070,Rekha,33,8,2,5,2
36071,36071,Vani Poojari,42,4,1,1,2
36072,36072,Darshan Swamy,30,2,3,10,1
36073,36073,Lokesh Gowda,29,8,1,10,1
36074,36074,Ramesh Kumar,64,1,1,2,1
36075,36075,Kavitha Poojari,63,8,4,2,2
36076,36076,Pallavi Hegde,37,1,1,5,2
36077,36077,Harish Kumar,36,1,1,4,1
36078,36078,Vani Reddy,51,2,1,9,2
36079,36079,Muniraju Rao,65,3,1,8,1
36080,36080,Umesh Kumar,56,4,7,3,1
36081,36081,Padma Patil,61,2,1,1,2
36082,36082,Raghavendra Shetty,52,1,1,8,1
36083,36083,Suresh Naik,67,8,1,8,1
36084,36084,Krishnappa Naik,69,2,4,6,1
36085,36085,Kiran Murthy,39,2,4,7,1
36086,36086,Raghavendra Achar,23,2,1,2,1
36087,36087,Srinivas Rao,22,1,7,8,1
36088,36088,Manjunath Rao,31,6,1,3,1
36089,36089,Ramesh Hegde,66,7,2,6,1
36090,36090,Yogesh Patil,56,2,2,8,1
36091,36091,Deepa Hegde,27,5,1,4,2
36092,36092,Lokesh Patil,48,9,1,2,1
36093,36093,Divya Gowda,32,8,1,4,2
36094,36094,Savitha,22,2,1,5,2
36095,36095,Manjunath Swamy,49,6,1,8,1
36096,36096,Padma Poojari,70,2,2,3,2
36097,36097,Nagamma Shetty,68,6,1,7,2
36098,36098,Divya Kumar,69,7,1,4,2
36099,36099,Prakash Gowda,36,7,1,2,1
36100,36100,Nagamma Reddy,59,6,2,7,2
36101,36101,Kiran Hegde,65,4,3,8,1
36102,36102,Krishnappa Reddy,50,2,7,8,1
36103,36103,Santosh,67,4,1,8,1
36104,36104,Bhagya,27,1,1,2,2
36105,36105,Raghavendra Kumar,69,2,2,10,1
36106,36106,Basavaraj Naik,34,6,1,6,1
36107,36107,Srinivas Gowda,34,6,3,5,1
36108,36108,Girish Shetty,36,3,1,8,1
36109,36109,Divya Reddy,64,8,1,2,2
36110,36110,Chandrashekar Rao,45,4,1,2,1
36111,36111,Padma Kumar,58,5,2,7,2
36112,36112,Shivakumar Patil,30,7,1,1,1
36113,36113,Basavaraj Gowda,56,7,3,1,1
36114,36114,Asha Gowda,20,9,1,9,2
36115,36115,Shivakumar Gowda,26,7,1,7,1
36116,36116,Anand Shetty,22,6,1,9,1
36117,36117,Asha Achar,28,6,1,9,2
36118,36118,Yogesh Rao,52,5,1,10,1
36119,36119,Rathnamma Achar,51,4,1,9,2
36120,36120,Anand Kumar,45,4,1,6,1
36121,36121,Shobha Reddy,22,6,1,2,2
36122,36122,Puneeth,35,8,4,3,1
36123,36123,Darshan,24,4,2,3,1
36124,36124,Padma Gowda,51,4,1,9,2
36125,36125,Lakshmi,36,2,1,1,2
36126,36126,Venkatesh Rao,23,4,2,10,1
36127,36127,Venkatesh Gowda,39,2,1,7,1
36128,36128,Mahesh Poojari,52,3,1,2,1
36129,36129,Chandrashekar Murthy,61,5,2,2,1
36130,36130,Deepa Rao,53,6,3,5,2
36131,36131,Krishnappa Murthy,67,7,1,9,1
36132,36132,Yogesh,42,7,1,6,1
36133,36133,Girish Rao,21,2,1,1,1
36134,36134,Suresh Poojari,52,6,2,1,1
36135,36135,Bhagya Patil,52,2,1,8,2
36136,36136,Kavitha Patil,56,8,1,3,2
36137,36137,Venkatesh Swamy,32,2,2,1,1
36138,36138,Asha,58,9,2,10,2
36139,36139,Ramesh,60,4,1,5,1
36140,36140,Asha,26,6,1,8,2
36141,36141,Lokesh Murthy,43,6,1,7,1
36142,36142,Divya Rao,65,3,1,10,2
36143,36143,Santosh,63,4,1,9,1
36144,36144,Raghavendra Kumar,25,8,1,2,1
36145,36145,Prakash Kumar,51,4,1,3,1
36146,36146,Deepa Achar,26,2,1,5,2
36147,36147,Yogesh Reddy,68,9,2,5,1
36148,36148,Lokesh Poojari,65,8,1,10,1
36149,36149,Raghavendra Naik,23,7,3,10,1
36150,36150,Prakash Shetty,69,1,1,3,1
36151,36151,Kavitha Patil,52,2,1,9,2
36152,36152,Srinivas,47,6,1,2,1
36153,36153,Girish Murthy,44,5,1,6,1
36154,36154,Puneeth Hegde,45,2,1,8,1
36155,36155,Kiran Patil,26,3,1,3,1
36156,36156,Harish,34,2,1,7,1
36157,36157,Umesh Achar,68,6,3,6,1
36158,36158,Yogesh Achar,38,3,1,4,1
36159,36159,Geetha Kumar,59,4,1,4,2
36160,36160,Pallavi Reddy,34,1,4,2,2
36161,36161,Kiran Gowda,67,7,1,5,1
36162,36162,Pallavi Reddy,44,8,1,1,2
36163,36163,Nagaraj Murthy,45,6,3,4,1
36164,36164,Bhagya Rao,64,2,1,2,2
36165,36165,Manjula Gowda,55,4,2,3,2
36166,36166,Harish Reddy,22,8,3,10,1
36167,36167,Nagaraj Swamy,49,2,3,8,1
36168,36168,Harish,41,2,1,3,1
36169,36169,Nagamma Naik,33,8,1,10,2
36170,36170,Lakshmi Swamy,48,8,1,2,2
36171,36171,Sunitha Gowda,20,5,1,3,2
36172,36172,Manjunath,25,7,1,9,1
36173,36173,Umesh Shetty,54,8,1,2,1
36174,36174,Sunitha,52,5,3,9,2
36175,36175,Savitha Achar,35,1,3,6,2
36176,36176,Prakash,52,3,5,10,1
36177,36177,Padma Patil,56,3,1,10,2
36178,36178,Rekha Swamy,69,8,4,9,2
36179,36179,Shivakumar Gowda,50,7,4,4,1
36180,36180,Bhagya Swamy,65,3,1,7,2
36181,36181,Bhagya Achar,20,2,2,7,2
36182,36182,Ramesh,69,1,1,4,1
36183,36183,Girish Rao,53,1,2,4,1
36184,36184,Chandrashekar Murthy,58,6,3,8,1
36185,36185,Nagaraj,55,7,1,1,1
36186,36186,Santosh Achar,55,1,1,7,1
36187,36187,Lokesh Rao,38,9,1,4,1
36188,36188,Umesh Hegde,42,9,3,3,1
36189,36189,Venkatesh Kumar,35,5,7,3,1
36190,36190,Muniraju Shetty,52,2,4,2,1
36191,36191,Yogesh Shetty,66,3,1,7,1
36192,36192,Raghavendra Naik,54,2,1,1,1
36193,36193,Manjula Hegde,69,5,1,9,2
36194,36194,Rekha,18,4,2,2,2
36195,36195,Savitha Gowda,65,5,1,8,2
36196,36196,Harish Hegde,49,2,7,2,1
36197,36197,Bhagya,66,5,1,3,2
36198,36198,Deepa,29,6,1,8,2
36199,36199,Puneeth Naik,59,5,1,8,1
36200,36200,Basavaraj Gowda,30,1,1,7,1
36201,36201,Lokesh Achar,42,4,1,9,1
36202,36202,Santosh Naik,69,8,1,8,1
36203,36203,Rekha Naik,32,5,1,9,2
36204,36204,Rathnamma Shetty,28,4,1,1,2
36205,36205,Pallavi Naik,67,9,2,5,2
36206,36206,Lakshmi Hegde,57,5,1,2,2
36207,36207,Nagaraj Patil,53,6,1,3,1
36208,36208,Srinivas Shetty,63,4,7,2,1
36209,36209,Krishnappa Gowda,37,1,2,6,1
36210,36210,Krishnappa,42,7,1,9,1
36211,36211,Basavaraj Hegde,46,8,1,4,1
36212,36212,Prakash,64,2,1,5,1
36213,36213,Venkatesh Murthy,67,8,1,6,1
36214,36214,Geetha,36,6,1,7,2
36215,36215,Asha Achar,67,8,1,6,2
36216,36216,Savitha Poojari,59,1,3,5,2
36217,36217,Raghavendra Patil,63,5,1,8,1
36218,36218,Deepa,25,7,3,9,2
36219,36219,Nagamma Rao,49,4,4,5,2
36220,36220,Umesh,62,9,1,7,1
36221,36221,Lokesh Shetty,41,9,1,9,1
36222,36222,Mahesh,42,1,1,9,1
36223,36223,Srinivas Swamy,68,6,2,6,1
36224,36224,Deepa Gowda,54,8,1,5,2
36225,36225,Raghavendra,31,2,1,1,1
36226,36226,Santosh Kumar,69,8,1,2,1
36227,36227,Divya Poojari,48,1,1,3,2
36228,36228,Krishnappa,22,3,1,4,1
36229,36229,Yogesh Rao,66,5,5,2,1
36230,36230,Girish Patil,53,6,1,7,1
36231,36231,Padma Gowda,40,8,1,4,2
36232,36232,Darshan,53,4,1,6,1
36233,36233,Shivakumar Murthy,69,6,5,1,1
36234,36234,Anand Shetty,33,2,1,8,1
36235,36235,Raghavendra Rao,39,4,5,9,1
36236,36236,Nagamma Naik,51,4,1,10,2
36237,36237,Ramesh Poojari,28,9,1,8,1
36238,36238,Chandrashekar Achar,30,6,3,3,1
36239,36239,Shwetha Hegde,55,6,1,9,2
36240,36240,Santosh Rao,65,6,1,10,1
36241,36241,Basavaraj,42,4,1,6,1
36242,36242,Chandrashekar,24,6,2,3,1
36243,36243,Rathnamma Reddy,32,2,1,1,2
36244,36244,Vani Shetty,64,4,2,1,2
36245,36245,Pallavi Murthy,60,9,1,6,2
36246,36246,Ramesh,60,2,1,10,1
36247,36247,Bhagya Reddy,56,2,1,7,2
36248,36248,Divya Poojari,58,5,1,8,2
36249,36249,Kiran,66,1,2,5,1
36250,36250,Savitha,19,8,4,9,2
36251,36251,Shwetha Reddy,28,6,1,5,2
36252,36252,Muniraju Reddy,65,1,1,1,1
36253,36253,Yogesh Rao,68,7,1,5,1
36254,36254,Raghavendra Patil,67,6,1,9,1
36255,36255,Shwetha Poojari,27,2,1,10,2
36256,36256,Ramesh,48,5,2,6,1
36257,36257,Muniraju Patil,45,2,1,8,1
36258,36258,Raghavendra,61,4,2,10,1
36259,36259,Deepa Reddy,21,8,1,2,2
36260,36260,Pallavi Poojari,45,6,3,3,2
36261,36261,Muniraju Patil,67,6,1,9,1
36262,36262,Nagamma Kumar,43,2,1,4,2
36263,36263,Muniraju,67,1,1,5,1
36264,36264,Mahesh,24,6,1,5,1
36265,36265,Sunitha Gowda,34,8,1,8,2
36266,36266,Asha Murthy,37,2,2,8,2
36267,36267,Manjunath Murthy,55,7,1,10,1
36268,36268,Sunitha Swamy,55,2,1,6,2
36269,36269,Padma Hegde,66,6,2,6,2
36270,36270,Darshan,40,9,4,7,1
36271,36271,Srinivas Achar,58,8,1,7,1
36272,36272,Manjula Shetty,57,4,2,9,2
36273,36273,Puneeth,39,6,1,2,1
36274,36274,Shobha Poojari,49,5,1,8,2
36275,36275,Deepa,45,2,1,2,2
36276,36276,Nagaraj Swamy,29,4,4,10,1
36277,36277,Santosh Naik,22,4,1,3,1
36278,36278,Girish Swamy,65,6,1,3,1
36279,36279,Basavaraj Murthy,18,4,2,7,1
36280,36280,Harish Gowda,32,2,2,4,1
36281,36281,Shivakumar Naik,43,1,1,6,1
36282,36282,Lokesh Swamy,36,6,1,7,1
36283,36283,Geetha Rao,54,8,3,3,2
36284,36284,Padma Hegde,48,4,1,10,2
36285,36285,Chandrashekar Patil,23,5,1,7,1
36286,36286,Vani,68,8,1,7,2
36287,36287,Srinivas Naik,41,3,2,9,1
36288,36288,Nagaraj Kumar,23,6,4,5,1
36289,36289,Umesh,36,2,1,8,1
36290,36290,Deepa,60,2,1,2,2
36291,36291,Chandrashekar Gowda,56,2,1,2,1
36292,36292,Basavaraj Gowda,52,6,4,2,1
36293,36293,Manjunath Murthy,22,2,1,1,1
36294,36294,Kavitha Hegde,58,2,2,1,2
36295,36295,Mahesh Shetty,26,3,1,5,1
36296,36296,Srinivas,62,4,1,4,1
36297,36297,Kiran Murthy,49,4,1,6,1
36298,36298,Venkatesh,44,2,1,2,1
36299,36299,Basavaraj Poojari,41,5,3,4,1
36300,36300,Basavaraj Gowda,47,1,2,1,1
36301,36301,Shwetha Reddy,68,7,1,2,2
36302,36302,Muniraju Rao,24,2,2,1,1
36303,36303,Manjula Naik,57,2,3,10,2
36304,36304,Krishnappa Patil,47,2,1,6,1
36305,36305,Shobha Reddy,56,4,1,5,2
36306,36306,Kiran Reddy,69,2,2,1,1
36307,36307,Shivakumar Naik,34,4,1,9,1
36308,36308,Venkatesh Swamy,22,8,1,6,1
36309,36309,Nagaraj Swamy,36,8,1,9,1
36310,36310,Kiran Achar,21,8,1,3,1
36311,36311,Padma Shetty,51,8,1,8,2
36312,36312,Shwetha Rao,63,8,1,5,2
36313,36313,Rathnamma Rao,26,2,4,6,2
36314,36314,Prakash Reddy,61,5,1,9,1
36315,36315,Girish Reddy,64,6,1,5,1
36316,36316,Nagaraj Patil,32,10,1,3,1
36317,36317,Muniraju Shetty,60,2,1,2,1
36318,36318,Santosh Murthy,40,4,1,9,1
36319,36319,Manjunath Achar,41,4,1,5,1
36320,36320,Harish Rao,60,6,2,9,1
36321,36321,Geetha Hegde,57,2,1,6,2
36322,36322,Nagaraj Murthy,59,4,2,7,1
36323,36323,Rathnamma Reddy,38,2,3,9,2
36324,36324,Bhagya Patil,50,3,1,2,2
36325,36325,Yogesh,67,6,1,8,1
36326,36326,Nagaraj Rao,43,8,1,5,1
36327,36327,Srinivas Hegde,53,6,1,6,1
36328,36328,Manjula,19,6,4,8,2
36329,36329,Shobha Rao,28,6,2,7,2
36330,36330,Venkatesh Hegde,61,8,2,9,1
36331,36331,Rekha Rao,47,6,1,2,2
36332,36332,Muniraju Kumar,22,8,2,10,1
36333,36333,Ramesh Gowda,18,7,2,2,1
36334,36334,Anand Shetty,23,3,7,1,1
36335,36335,Nagaraj Gowda,41,1,3,4,1
36336,36336,Muniraju Murthy,55,9,1,1,1
36337,36337,Padma Reddy,59,2,1,1,2
36338,36338,Mahesh Patil,36,2,3,6,1
36339,36339,Muniraju Kumar,44,8,1,9,1
36340,36340,Umesh Shetty,45,2,2,5,1
36341,36341,Bhagya Shetty,41,6,4,8,2
36342,36342,Asha Patil,31,7,2,1,2
36343,36343,Lokesh Murthy,23,4,3,1,1
36344,36344,Savitha,21,4,1,2,2
36345,36345,Asha,34,10,3,10,2
36346,36346,Bhagya Rao,31,6,1,5,2
36347,36347,Santosh Shetty,61,5,1,6,1
36348,36348,Muniraju Achar,21,5,1,9,1
36349,36349,Rekha Swamy,61,4,1,4,2
36350,36350,Kiran Naik,64,6,4,7,1
36351,36351,Rekha Hegde,65,2,2,5,2
36352,36352,Mahesh Patil,20,6,1,9,1
36353,36353,Krishnappa Swamy,37,5,1,6,1
36354,36354,Manjunath Patil,24,6,1,2,1
36355,36355,Geetha Murthy,24,4,1,6,2
36356,36356,Geetha Swamy,34,4,1,5,2
36357,36357,Asha Shetty,65,3,2,7,2
36358,36358,Anand Swamy,56,4,1,3,1
36359,36359,Manjunath,28,3,1,2,1
36360,36360,Nagaraj Kumar,20,1,4,3,1
36361,36361,Lokesh Murthy,22,5,1,4,1
36362,36362,Umesh Kumar,68,4,6,8,1
36363,36363,Pallavi Naik,48,2,1,6,2
36364,36364,Deepa Naik,48,1,6,8,2
36365,36365,Harish,67,2,1,10,1
36366,36366,Geetha Reddy,22,1,1,9,2
36367,36367,Nagamma,46,2,1,3,2
36368,36368,Asha Achar,68,6,3,10,2
36369,36369,Kiran Poojari,41,1,3,2,1
36370,36370,Deepa Shetty,49,2,1,5,2
36371,36371,Umesh Kumar,33,6,1,6,1
36372,36372,Sunitha Murthy,41,4,2,8,2
36373,36373,Vani Patil,46,2,2,2,2
36374,36374,Suresh Shetty,56,2,1,3,1
36375,36375,Mahesh Patil,25,7,1,9,1
36376,36376,Mahesh Achar,24,6,1,3,1
36377,36377,Prakash Swamy,46,3,1,5,1
36378,36378,Prakash Hegde,20,2,6,6,1
36379,36379,Chandrashekar,19,9,1,4,1
36380,36380,Geetha Murthy,53,5,4,3,2
36381,36381,Ramesh Kumar,60,4,1,4,1
36382,36382,Yogesh,62,6,1,9,1
36383,36383,Kiran Naik,50,2,1,8,1
36384,36384,Kavitha,58,10,3,4,2
36385,36385,Girish Poojari,18,3,1,9,1
36386,36386,Girish Shetty,57,10,4,5,1
36387,36387,Bhagya,25,4,1,3,2
36388,36388,Shwetha,56,7,2,10,2
36389,36389,Padma Shetty,62,2,1,9,2
36390,36390,Lokesh Gowda,58,2,1,10,1
36391,36391,Deepa Naik,34,3,1,8,2
36392,36392,Venkatesh Patil,70,3,1,3,1
36393,36393,Anand Naik,28,6,1,7,1
36394,36394,Muniraju Reddy,20,1,1,3,1
36395,36395,Lakshmi Poojari,38,6,1,10,2
36396,36396,Deepa Gowda,65,3,3,8,2
36397,36397,Prakash,67,4,1,5,1
36398,36398,Raghavendra,40,6,1,1,1
36399,36399,Geetha Patil,38,4,2,8,2
36400,36400,Rekha Patil,68,2,1,8,2
36401,36401,Rathnamma Kumar,65,8,1,6,2
36402,36402,Venkatesh Swamy,18,6,1,9,1
36403,36403,Chandrashekar Rao,69,4,1,7,1
36404,36404,Rathnamma Poojari,62,2,1,4,2
36405,36405,Venkatesh Achar,40,7,1,2,1
36406,36406,Darshan Gowda,45,7,1,6,1
36407,36407,Kavitha Murthy,51,10,1,1,2
36408,36408,Padma,53,9,1,9,2
36409,36409,Santosh,47,2,2,4,1
36410,36410,Bhagya Gowda,35,3,1,3,2
36411,36411,Nagaraj Poojari,55,1,1,5,1
36412,36412,Puneeth Reddy,61,7,1,6,1
36413,36413,Venkatesh,19,2,1,4,1
36414,36414,Asha Hegde,69,3,1,9,2
36415,36415,Nagamma Patil,30,3,5,5,2
36416,36416,Harish Poojari,59,9,1,5,1
36417,36417,Prakash,28,4,2,2,1
36418,36418,Santosh Rao,67,5,2,10,1
36419,36419,Mahesh Reddy,28,9,1,3,1
36420,36420,Krishnappa Gowda,63,8,2,1,1
36421,36421,Deepa Murthy,66,3,1,4,2
36422,36422,Savitha Swamy,45,2,1,3,2
36423,36423,Nagamma Naik,56,2,1,5,2
36424,36424,Sunitha Murthy,62,2,1,9,2
36425,36425,Bhagya Patil,64,2,1,7,2
36426,36426,Deepa Naik,49,1,1,4,2
36427,36427,Chandrashekar Murthy,21,2,3,8,1
36428,36428,Mahesh,39,3,1,2,1
36429,36429,Nagaraj,52,5,1,1,1
36430,36430,Basavaraj,69,9,1,5,1
36431,36431,Chandrashekar Kumar,31,4,1,10,1
36432,36432,Mahesh,41,4,1,4,1
36433,36433,Bhagya Gowda,68,3,2,3,2
36434,36434,Umesh Patil,47,4,1,10,1
36435,36435,Divya Rao,27,8,1,9,2
36436,36436,Divya Reddy,55,7,2,5,2
36437,36437,Divya,42,6,1,2,2
36438,36438,Sunitha Swamy,29,3,1,10,2
36439,36439,Srinivas Hegde,68,2,1,8,1
36440,36440,Lokesh Hegde,31,5,2,6,1
36441,36441,Anand Rao,69,3,1,10,1
36442,36442,Kavitha Gowda,51,8,1,9,2
36443,36443,Rekha Hegde,44,3,1,8,2
36444,36444,Umesh Poojari,21,8,1,3,1
36445,36445,Chandrashekar Achar,28,10,1,1,1
36446,36446,Prakash Reddy,69,2,1,1,1
36447,36447,Nagamma Naik,23,4,5,9,2
36448,36448,Suresh,36,4,1,8,1
36449,36449,Asha Swamy,66,8,1,5,2
36450,36450,Basavaraj Shetty,31,1,1,1,1
36451,36451,Kiran Rao,35,2,1,7,1
36452,36452,Kavitha Achar,35,4,3,7,2
36453,36453,Divya Kumar,44,8,1,1,2
36454,36454,Rekha,39,7,1,6,2
36455,36455,Savitha,25,8,1,8,2
36456,36456,Geetha Shetty,43,8,1,2,2
36457,36457,Basavaraj,39,5,3,10,1
36458,36458,Mahesh Reddy,61,4,2,4,1
36459,36459,Manjula Murthy,32,1,3,4,2
36460,36460,Pallavi Murthy,68,4,1,7,2
36461,36461,Lakshmi Gowda,33,9,1,6,2
36462,36462,Rathnamma Kumar,25,9,6,3,2
36463,36463,Krishnappa Reddy,69,1,2,7,1
36464,36464,Puneeth,43,2,1,4,1
36465,36465,Prakash,52,3,1,1,1
36466,36466,Shivakumar Gowda,28,2,1,9,1
36467,36467,Rekha Achar,41,1,1,9,2
36468,36468,Puneeth Hegde,38,4,1,8,1
36469,36469,Mahesh Poojari,29,6,1,2,1
36470,36470,Deepa Kumar,42,9,1,3,2
36471,36471,Santosh Shetty,38,8,2,3,1
36472,36472,Pallavi Gowda,43,2,2,5,2
36473,36473,Anand Patil,20,8,7,4,1
36474,36474,Manjula,19,2,1,8,2
36475,36475,Manjunath Hegde,36,5,1,9,1
36476,36476,Shwetha Rao,28,7,3,4,2
36477,36477,Harish Gowda,40,4,1,7,1
36478,36478,Divya Gowda,70,1,1,8,2
36479,36479,Anand Reddy,30,7,1,1,1
36480,36480,Santosh Murthy,45,6,1,6,1
36481,36481,Lakshmi Murthy,33,6,1,1,2
36482,36482,Savitha Gowda,28,8,1,7,2
36483,36483,Shobha Reddy,67,8,1,8,2
36484,36484,Bhagya Hegde,31,1,1,1,2
36485,36485,Kiran Hegde,26,2,1,4,1
36486,36486,Shwetha,67,5,1,9,2
