VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
14430,37467,Mahesh Reddy,35,1,0
14431,37468,Rathnamma Murthy,61,2,0
14432,37480,Sunitha Poojari,68,2,0
14433,37482,Darshan Swamy,25,1,0
14434,37485,Deepa Gowda,29,2,0
14435,37489,Vani Shetty,45,2,0
14436,37490,Geetha Rao,74,2,1
14437,37495,Darshan Rao,17,1,0
14438,37496,Divya Kumar,73,2,0
14439,37499,Geetha Achar,31,2,0
14440,37500,Pallavi Kumar,57,2,0
14441,37501,Savitha Rao,69,2,0
14442,37502,Geetha Achar,49,2,0
14443,37508,Yogesh Swamy,28,1,0
14444,37509,Vani Shetty,65,2,0
14445,37510,Deepa Patil,28,2,0
14446,37512,Srinivas Kumar,50,1,0
14447,37514,Prakash Murthy,55,1,0
14448,37516,Ramesh Achar,39,1,0
14449,37518,Shobha Poojari,54,2,0
14450,37520,Manjula Naik,71,2,0
14451,37522,Srinivas Rao,68,1,0
14452,37523,Kiran,69,1,0
14453,37526,Pallavi Naik,60,2,0
14454,37527,Yogesh,38,1,0
14455,37529,Nagamma Hegde,25,2,0
14456,37530,Umesh Murthy,23,1,0
14457,37531,Girish Poojari,41,1,0
14458,37532,Shwetha Poojari,39,2,0
14459,37534,Bhagya Gowda,48,2,0
14460,37538,Vani Achar,31,2,0
14461,37548,Kavitha Achar,57,2,0
14462,37549,Deepa Shetty,45,2,0
14463,37550,Asha,50,2,0
14464,37551,Pallavi Reddy,58,2,0
14465,37559,Kavitha,28,2,0
14466,37564,Lokesh Swamy,24,1,0
14467,37565,Raghavendra,51,1,0
14468,37569,Ramesh,71,1,0
14469,37574,Nagamma,49,2,0
14470,37577,Vani Reddy,48,2,0
14471,37585,Nagamma Kumar,54,2,0
14472,37586,Pallavi Gowda,63,2,0
14473,37587,Kavitha Hegde,38,2,0
14474,37588,Shobha,51,2,0
14475,37589,Asha Rao,50,2,0
14476,37591,Asha,40,2,0
14477,37592,Nagamma,36,2,0
14478,37599,Venkatesh,21,1,0
14479,37610,Geetha Rao,65,2,0
14480,37612,Lakshmi,17,2,0
14481,37617,Sunitha,67,2,0
14482,37618,Sunitha Shetty,75,2,0
14483,37620,Raghavendra Reddy,48,1,0
14484,37621,Nagaraj,51,1,0
14485,37623,Divya Swamy,35,2,0
14486,37624,Krishnappa Swamy,74,1,0
14487,37625,Padma Shetty,24,2,0
14488,37626,Geetha Gowda,74,2,0
14489,37627,Krishnappa Shetty,39,1,0
14490,37628,Rathnamma Naik,18,2,0
14491,37629,Basavaraj,35,1,0
14492,37631,Rathnamma,70,2,0
14493,37634,Sunitha Swamy,60,2,0
14494,37651,Savitha Naik,43,2,0
14495,37656,Kavitha Swamy,73,2,0
14496,37657,Rekha,72,2,0
14497,37660,Venkatesh,69,1,0
14498,37662,Nagaraj,50,1,0
14499,37669,Shwetha Kumar,72,2,0
14500,37672,Asha Rao,17,2,0
14501,37675,Mahesh Shetty,26,1,0
14502,37676,Ramesh Gowda,35,1,0
14503,37677,Vani,75,2,0
14504,37679,Geetha,46,2,0
14505,37681,Divya Reddy,49,2,0
14506,37682,Divya,60,2,0
14507,37684,Asha Swamy,17,2,0
14508,37689,Nagamma Rao,38,2,0
14509,37690,Darshan Gowda,67,1,0
14510,37691,Padma Gowda,72,2,0
14511,37693,Nagaraj Swamy,55,1,0
14512,37697,Rathnamma Poojari,36,2,0
14513,37698,Asha Shetty,34,2,0
14514,37699,Rathnamma Achar,35,2,0
14515,37703,Nagaraj Naik,22,1,0
14516,37705,Sunitha,63,2,0
14517,37708,Kavitha,21,2,0
14518,37710,Padma Shetty,31,2,0
14519,37711,Manjula Achar,55,2,0
14520,37712,Puneeth,63,1,0
14521,37713,Bhagya Naik,62,2,0
14522,37723,Geetha,38,2,0
14523,37726,Rathnamma,49,2,0
14524,37730,Deepa Kumar,51,2,0
14525,37734,Asha Gowda,64,2,0
14526,37736,Nagaraj Patil,61,1,0
14527,37738,Venkatesh Reddy,33,1,0
14528,37742,Shwetha Murthy,37,2,0
14529,37744,Pallavi Kumar,68,2,0
14530,37753,Shivakumar Poojari,37,1,0
14531,37756,Mahesh,52,1,0
14532,37757,Shivakumar Naik,26,1,0
14533,37759,Ramesh Swamy,33,1,0
14534,37761,Umesh Poojari,42,1,0
14535,37764,Shwetha Reddy,25,2,0
14536,37765,Rekha Swamy,60,2,0
14537,37766,Mahesh Reddy,24,1,0
14538,37768,Rathnamma Hegde,54,2,0
14539,37772,Muniraju Rao,33,1,0
14540,37779,Chandrashekar,26,1,0
14541,37783,Kavitha,35,2,0
14542,37786,Darshan Hegde,40,1,0
14543,37788,Basavaraj Reddy,22,1,0
14544,37790,Rekha Gowda,20,2,0
14545,37795,Ramesh Shetty,59,1,0
14546,37799,Pallavi,42,2,0
14547,37803,Manjula Swamy,51,2,0
14548,37804,Rekha Patil,23,2,0
14549,37805,Prakash Hegde,32,1,0
14550,37806,Padma Shetty,27,2,0
14551,37807,Suresh Gowda,31,1,0
14552,37810,Asha Murthy,34,2,0
14553,37817,Rekha Poojari,52,2,0
14554,37819,Pallavi Murthy,17,2,0
14555,37822,Vani Kumar,17,2,0
14556,37823,Kavitha Swamy,48,2,0
14557,37825,Nagamma Achar,69,2,0
14558,37826,Shwetha Patil,37,2,1
14559,37827,Vani,38,2,0
14560,37829,Shwetha Murthy,32,2,0
14561,37833,Pallavi Rao,64,2,0
14562,37834,Umesh,48,1,0
14563,37835,Yogesh Swamy,31,1,0
14564,37837,Bhagya Murthy,55,2,0
14565,37840,Rathnamma Swamy,53,2,0
14566,37848,Muniraju,57,1,0
14567,37849,Basavaraj,42,1,0
14568,37850,Vani Achar,20,2,0
14569,37852,Pallavi Shetty,37,2,0
14570,37855,Prakash Naik,38,1,0
14571,37859,Shwetha Patil,65,2,0
14572,37861,Asha Shetty,71,2,0
14573,37871,Suresh Hegde,17,1,0
14574,37872,Kavitha Gowda,49,2,0
14575,37873,Santosh,66,1,0
14576,37874,Prakash Patil,48,1,0
14577,37876,Lakshmi,58,2,0
14578,37877,Deepa Patil,38,2,0
14579,37886,Rathnamma Swamy,38,2,0
14580,37888,Bhagya Naik,59,2,0
14581,37890,Bhagya Shetty,71,2,0
14582,37893,Bhagya Gowda,29,2,0
14583,37894,Manjula,39,2,0
14584,37897,Deepa Reddy,29,2,0
14585,37899,Vani,44,2,0
14586,37902,Savitha Shetty,61,2,0
14587,37903,Manjunath,59,1,0
14588,37905,Puneeth,56,1,0
14589,37910,Santosh Gowda,39,1,0
14590,37911,Shivakumar Murthy,45,1,0
14591,37917,Deepa Reddy,52,2,0
14592,37919,Divya Poojari,56,2,0
14593,37921,Rathnamma Gowda,34,2,0
14594,37922,Deepa Reddy,37,2,0
14595,37924,Venkatesh Reddy,52,1,0
14596,37927,Lakshmi Hegde,30,2,0
14597,37930,Padma Achar,36,2,0
14598,37931,Rekha,24,2,0
14599,37932,Deepa Reddy,70,2,0
14600,37934,Darshan Gowda,22,1,0
14601,37935,Kavitha Poojari,23,2,0
14602,37936,Asha Rao,48,2,0
14603,37939,Divya Hegde,52,2,0
14604,37940,Rekha Swamy,59,2,0
14605,37944,Deepa,73,2,0
14606,37949,Shwetha,74,2,0
14607,37952,Venkatesh Murthy,40,1,0
14608,37953,Umesh Poojari,62,1,0
14609,37954,Rathnamma,37,2,0
14610,37956,Savitha Reddy,61,2,0
14611,37957,Nagamma Swamy,66,2,0
14612,37960,Pallavi Naik,66,2,0
14613,37961,Yogesh Shetty,25,1,0
14614,37964,Manjula Murthy,35,2,0
14615,37966,Rekha Murthy,45,2,0
14616,37967,Shobha Kumar,23,2,0
14617,37968,Asha Rao,29,2,0
14618,37970,Chandrashekar Murthy,64,1,0
14619,37971,Sunitha Naik,72,2,0
14620,37972,Padma Naik,75,2,0
14621,37975,Srinivas Hegde,34,1,0
14622,37978,Kavitha Achar,68,2,0
14623,37981,Divya,70,2,0
14624,37985,Savitha Reddy,60,2,0
14625,37986,Nagamma,22,2,0
14626,37988,Shwetha Shetty,24,2,0
14627,37989,Prakash Shetty,70,1,0
14628,37994,Shwetha Kumar,39,2,0
14629,37995,Deepa,39,2,0
14630,37998,Lokesh Murthy,64,1,0
14631,38006,Darshan Rao,68,1,0
14632,38009,Shobha Gowda,51,2,0
14633,38016,Suresh,31,1,0
14634,38022,Lakshmi,67,2,0
14635,38023,Rekha Naik,34,2,0
14636,38024,Lakshmi Murthy,64,2,0
14637,38026,Manjula Swamy,39,2,0
14638,38027,Divya Murthy,24,2,0
14639,38029,Shwetha Hegde,41,2,0
14640,38033,Sunitha,46,2,0
14641,38035,Shobha Naik,63,2,0
14642,38037,Manjunath,68,1,0
14643,38038,Muniraju Poojari,43,1,0
14644,38041,Chandrashekar Achar,45,1,0
14645,38043,Shobha Achar,42,2,0
14646,38044,Ramesh Patil,43,1,0
14647,38045,Mahesh Reddy,16,1,0
14648,38047,Anand Kumar,51,1,0
14649,38052,Asha Kumar,40,2,0
14650,38056,Padma Kumar,63,2,1
14651,38057,Suresh,75,1,0
14652,38060,Manjula,29,2,0
14653,38061,Padma Poojari,71,2,0
14654,38063,Ramesh Hegde,61,1,0
14655,38065,Manjula Poojari,64,2,0
14656,38069,Deepa Gowda,73,2,0
14657,38070,Pallavi Hegde,56,2,0
14658,38071,Nagamma Shetty,35,2,0
14659,38072,Girish Poojari,21,1,0
14660,38073,Lakshmi Murthy,62,2,0
14661,38075,Nagaraj Gowda,52,1,0
14662,38077,Harish Poojari,30,1,0
14663,38078,Divya Rao,68,2,0
14664,38080,Padma Swamy,47,2,0
14665,38081,Santosh Murthy,16,1,0
14666,38082,Basavaraj Naik,41,1,0
14667,38084,Nagaraj Poojari,72,1,0
14668,38086,Lakshmi Poojari,19,2,0
14669,38087,Sunitha Kumar,65,2,0
14670,38088,Kiran Achar,35,1,0
14671,38089,Umesh Murthy,74,1,0
14672,38099,Girish Naik,44,1,0
14673,38100,Lokesh,62,1,0
14674,38102,Manjula,16,2,0
14675,38103,Chandrashekar Patil,58,1,0
14676,38105,Sunitha Poojari,30,2,0
14677,38107,Shwetha Naik,37,2,0
14678,38108,Anand Murthy,41,1,0
14679,38111,Harish Reddy,23,1,0
14680,38115,Geetha Gowda,55,2,0
14681,38116,Geetha Shetty,31,2,0
14682,38118,Nagaraj Rao,42,1,0
14683,38119,Deepa Reddy,52,2,0
14684,38126,Asha Swamy,48,2,0
14685,38128,Lakshmi Rao,58,2,0
14686,38129,Asha Shetty,52,2,0
14687,38133,Sunitha Hegde,65,2,0
14688,38134,Shwetha Gowda,38,2,0
14689,38136,Kavitha Patil,57,2,0
14690,38139,Geetha Achar,29,2,0
14691,38140,Divya,46,2,0
14692,38141,Divya Patil,26,2,0
14693,38144,Pallavi Achar,42,2,0
14694,38145,Shobha Kumar,26,2,0
14695,38147,Suresh Kumar,25,1,0
14696,38150,Shwetha Poojari,52,2,0
14697,38151,Yogesh,30,1,0
14698,38152,Girish Naik,70,1,0
14699,38156,Prakash Patil,73,1,0
14700,38160,Padma Reddy,21,2,0
14701,38161,Vani Swamy,59,2,0
14702,38165,Suresh Rao,30,1,0
14703,38166,Shobha Poojari,63,2,0
14704,38167,Asha Achar,73,2,0
14705,38174,Lakshmi Patil,22,2,0
14706,38176,Bhagya,53,2,0
14707,38181,Pallavi Kumar,25,2,0
14708,38185,Padma Murthy,70,2,0
14709,38186,Shwetha Shetty,67,2,0
14710,38187,Asha Murthy,71,2,0
14711,38192,Manjula Murthy,39,2,0
14712,38200,Girish Hegde,67,1,0
14713,38205,Divya Poojari,67,2,0
14714,38206,Geetha Shetty,53,2,0
14715,38211,Shwetha Kumar,72,2,0
14716,38214,Shwetha,63,2,0
14717,38219,Srinivas Rao,52,1,0
14718,38223,Kavitha,63,2,0
14719,38224,Kavitha,19,2,0
14720,38226,Kiran Shetty,63,1,0
14721,38227,Asha Shetty,55,2,0
14722,38229,Geetha Poojari,65,2,0
14723,38232,Savitha Poojari,22,2,0
14724,38234,Sunitha Naik,63,2,0
14725,38235,Divya Naik,22,2,0
14726,38236,Manjula Poojari,19,2,0
14727,38238,Vani,56,2,0
14728,38239,Vani Gowda,55,2,0
14729,38241,Asha Kumar,46,2,0
14730,38242,Pallavi Kumar,21,2,0
14731,38244,Srinivas,19,1,0
14732,38251,Manjula Rao,75,2,0
14733,38252,Deepa Gowda,57,2,0
14734,38258,Lokesh Poojari,66,1,0
14735,38259,Geetha,59,2,0
14736,38260,Vani Kumar,21,2,0
14737,38263,Geetha,41,2,0
14738,38271,Shwetha Naik,30,2,0
14739,38272,Rathnamma,44,2,0
14740,38273,Ramesh Achar,49,1,0
14741,38274,Padma Kumar,28,2,0
14742,38275,Lakshmi Rao,20,2,0
14743,38277,Savitha Hegde,55,2,0
14744,38280,Pallavi Patil,39,2,0
14745,38282,Anand Gowda,71,1,0
14746,38284,Padma Rao,28,2,0
14747,38285,Darshan Rao,69,1,0
14748,38288,Geetha Murthy,59,2,0
14749,38291,Shwetha,39,2,0
14750,38293,Sunitha,66,2,0
14751,38294,Kavitha Gowda,66,2,0
14752,38299,Asha Naik,27,2,0
14753,38301,Shobha,32,2,0
14754,38302,Shobha Naik,73,2,0
14755,38306,Pallavi Naik,27,2,0
14756,38307,Kavitha,57,2,0
14757,38312,Suresh Murthy,24,1,0
14758,38314,Lakshmi Swamy,61,2,0
14759,38315,Shobha,62,2,0
14760,38316,Vani Kumar,57,2,0
14761,38322,Asha Naik,23,2,0
14762,38325,Padma Gowda,29,2,0
14763,38326,Rathnamma Naik,71,2,0
14764,38332,Deepa Poojari,55,2,0
14765,38336,Shobha Shetty,19,2,0
14766,38337,Kavitha Murthy,66,2,0
14767,38341,Shwetha Poojari,24,2,0
14768,38342,Padma Gowda,22,2,0
14769,38346,Lakshmi Swamy,32,2,0
14770,38350,Srinivas,28,1,0
14771,38353,Savitha Swamy,17,2,0
14772,38355,Vani Swamy,36,2,0
14773,38357,Kavitha Kumar,57,2,0
14774,38358,Pallavi Kumar,44,2,0
14775,38363,Basavaraj Murthy,57,1,0
14776,38367,Prakash Naik,22,1,0
14777,38369,Rekha Reddy,52,2,0
14778,38370,Deepa Hegde,64,2,0
14779,38373,Shivakumar Kumar,19,1,0
14780,38376,Deepa Patil,55,2,0
14781,38378,Asha Swamy,48,2,0
14782,38380,Prakash Murthy,38,1,0
14783,38382,Manjula,39,2,0
14784,38384,Pallavi Shetty,21,2,0
14785,38385,Lakshmi Kumar,46,2,0
14786,38386,Krishnappa Achar,52,1,0
14787,38387,Prakash Murthy,24,1,0
14788,38388,Krishnappa Rao,16,1,0
14789,38390,Krishnappa Gowda,45,1,0
14790,38391,Savitha Kumar,66,2,0
14791,38392,Savitha Poojari,63,2,0
14792,38394,Shobha,41,2,0
14793,38396,Anand Murthy,48,1,0
14794,38397,Asha Swamy,41,2,0
14795,38399,Geetha Swamy,20,2,0
14796,38401,Bhagya,21,2,0
14797,38403,Santosh Gowda,54,1,0
14798,38408,Pallavi Patil,75,2,0
14799,38411,Sunitha Patil,49,2,0
14800,38415,Savitha Achar,33,2,0
14801,38418,Girish Naik,46,1,0
14802,38419,Lakshmi Reddy,62,2,0
14803,38420,Deepa Kumar,66,2,0
14804,38424,Nagamma Swamy,42,2,0
14805,38426,Girish Shetty,38,1,0
14806,38428,Lakshmi Swamy,66,2,0
14807,38440,Prakash Hegde,37,1,0
14808,38443,Pallavi Swamy,16,2,0
14809,38445,Rathnamma,49,2,0
14810,38446,Geetha Patil,33,2,0
14811,38450,Srinivas,29,1,0
14812,38455,Venkatesh Murthy,37,1,0
14813,38457,Nagamma Shetty,35,2,0
14814,38458,Muniraju Rao,18,1,0
14815,38459,Suresh Hegde,52,1,0
14816,38466,Lakshmi Gowda,16,2,0
14817,38468,Suresh Swamy,38,1,0
14818,38472,Lakshmi,24,2,0
14819,38473,Muniraju Poojari,48,1,0
14820,38475,Shwetha,42,2,0
14821,38477,Geetha Gowda,35,2,0
14822,38479,Shobha Murthy,64,2,1
14823,38481,Rekha Rao,70,2,0
14824,38484,Divya,36,2,0
14825,38485,Lokesh Shetty,17,1,0
14826,38487,Yogesh Hegde,41,1,0
14827,38489,Kavitha Murthy,42,2,0
14828,38490,Rathnamma Patil,27,2,0
14829,38492,Anand Kumar,19,1,0
14830,38494,Kavitha Rao,63,2,0
14831,38496,Srinivas Murthy,31,1,0
14832,38498,Darshan Poojari,60,1,0
14833,38499,Padma Swamy,16,2,0
14834,38500,Bhagya Hegde,43,2,0
14835,38502,Santosh Shetty,46,1,0
14836,38504,Krishnappa Gowda,75,1,0
14837,38505,Manjula Kumar,18,2,0
14838,38508,Rekha Gowda,32,2,0
14839,38509,Yogesh Kumar,41,1,0
14840,38513,Rathnamma Shetty,43,2,0
14841,38514,Savitha Naik,26,2,0
14842,38516,Deepa Poojari,46,2,0
14843,38519,Darshan Murthy,43,1,0
14844,38522,Divya Patil,70,2,0
14845,38524,Shobha Rao,39,2,0
14846,38527,Basavaraj Gowda,68,1,0
14847,38528,Rekha,46,2,0
14848,38529,Krishnappa,24,1,1
14849,38531,Manjula Achar,48,2,0
14850,38534,Rathnamma Rao,43,2,0
14851,38537,Geetha Achar,73,2,0
14852,38541,Sunitha Kumar,45,2,0
14853,38544,Manjula Naik,19,2,0
14854,38545,Krishnappa Patil,58,1,0
14855,38552,Vani Hegde,47,2,0
14856,38557,Lakshmi Murthy,61,2,0
14857,38559,Manjunath Achar,60,1,0
14858,38561,Savitha Patil,68,2,0
14859,38565,Pallavi Patil,69,2,0
14860,38569,Umesh Achar,34,1,0
14861,38571,Sunitha Rao,75,2,0
14862,38572,Shwetha,46,2,0
14863,38573,Kavitha Rao,58,2,0
14864,38577,Deepa Naik,37,2,0
14865,38580,Raghavendra Patil,59,1,0
14866,38581,Rekha Achar,49,2,0
14867,38584,Asha Rao,53,2,0
14868,38585,Rekha Achar,38,2,0
14869,38592,Basavaraj Hegde,25,1,0
14870,38595,Mahesh,48,1,0
14871,38596,Asha Gowda,47,2,0
14872,38599,Girish Reddy,73,1,0
14873,38600,Rekha Gowda,52,2,0
14874,38602,Kavitha,32,2,0
14875,38603,Nagamma Murthy,65,2,0
14876,38606,Geetha Hegde,22,2,0
14877,38607,Chandrashekar Patil,34,1,0
14878,38609,Shobha,70,2,0
14879,38610,Puneeth Shetty,40,1,0
14880,38614,Muniraju,17,1,0
14881,38616,Vani Achar,25,2,0
14882,38617,Kavitha Shetty,45,2,0
14883,38620,Pallavi,33,2,0
14884,38621,Bhagya Patil,49,2,0
14885,38622,Lakshmi Gowda,51,2,0
14886,38624,Rathnamma Achar,31,2,0
14887,38625,Kiran Rao,68,1,0
14888,38628,Shobha Gowda,66,2,0
14889,38629,Padma Kumar,50,2,0
14890,38630,Geetha Poojari,71,2,0
14891,38632,Shobha Shetty,72,2,0
14892,38641,Pallavi Rao,58,2,0
14893,38643,Rekha,16,2,0
14894,38645,Manjula Reddy,43,2,0
14895,38647,Lakshmi Murthy,57,2,0
14896,38656,Padma Reddy,70,2,0
14897,38660,Shobha Achar,61,2,0
14898,38661,Asha Achar,60,2,0
14899,38662,Savitha Gowda,21,2,0
14900,38664,Darshan Poojari,65,1,0
14901,38668,Padma Shetty,30,2,0
14902,38669,Nagamma Naik,29,2,0
14903,38671,Prakash Gowda,53,1,0
14904,38674,Savitha Reddy,45,2,0
14905,38678,Shwetha Swamy,74,2,0
14906,38682,Savitha,36,2,0
14907,38683,Prakash Reddy,30,1,0
14908,38684,Deepa Swamy,63,2,0
14909,38686,Deepa,72,2,0
14910,38690,Shivakumar Hegde,58,1,0
14911,38692,Lakshmi Poojari,34,2,0
14912,38693,Shobha Reddy,26,2,0
14913,38695,Manjula,37,2,0
14914,38697,Divya Reddy,20,2,0
14915,38698,Vani Patil,23,2,0
14916,38704,Raghavendra Gowda,59,1,0
14917,38708,Darshan Achar,48,1,0
14918,38710,Divya Rao,49,2,0
14919,38718,Manjula Swamy,25,2,0
14920,38719,Geetha Murthy,57,2,0
14921,38720,Divya,45,2,0
14922,38721,Nagamma Poojari,36,2,0
14923,38723,Manjula Poojari,72,2,0
14924,38726,Padma Naik,18,2,0
14925,38727,Rekha,60,2,0
14926,38729,Shobha Gowda,35,2,0
14927,38731,Kiran Reddy,52,1,0
14928,38734,Rekha Swamy,59,2,0
14929,38736,Lokesh Swamy,64,1,0
14930,38740,Savitha Patil,28,2,0
14931,38742,Pallavi Gowda,36,2,0
14932,38744,Sunitha Patil,31,2,0
14933,38746,Nagaraj Patil,47,1,0
14934,38748,Vani,18,2,0
14935,38752,Rekha Hegde,36,2,0
14936,38753,Yogesh Shetty,23,1,0
14937,38756,Raghavendra Hegde,44,1,0
14938,38757,Suresh Swamy,31,1,0
14939,38761,Manjula Shetty,55,2,0
14940,38766,Manjula Swamy,70,2,0
14941,38767,Padma Achar,56,2,0
14942,38768,Suresh Gowda,48,1,0
14943,38772,Shobha,18,2,0
14944,38775,Geetha Kumar,22,2,0
14945,38776,Nagamma,59,2,0
14946,38779,Deepa,65,2,0
14947,38781,Vani Reddy,37,2,0
14948,38783,Anand Rao,68,1,0
14949,38785,Geetha,31,2,0
14950,38793,Divya Shetty,65,2,0
14951,38795,Geetha,68,2,0
14952,38796,Savitha Rao,34,2,0
14953,38804,Srinivas Hegde,42,1,0
14954,38805,Lakshmi Poojari,53,2,0
14955,38810,Shobha Achar,74,2,0
14956,38814,Suresh Gowda,72,1,1
14957,38815,Nagaraj Achar,32,1,0
14958,38816,Shwetha Hegde,18,2,0
14959,38819,Muniraju Achar,35,1,0
14960,38822,Shwetha Patil,49,2,0
14961,38824,Manjula Rao,21,2,0
14962,38826,Divya,35,2,0
14963,38831,Suresh,41,1,0
14964,38834,Bhagya Naik,23,2,0
14965,38836,Suresh Rao,31,1,0
14966,38837,Shobha,68,2,0
14967,38839,Asha Gowda,49,2,0
14968,38841,Anand Rao,62,1,0
14969,38843,Ramesh Reddy,26,1,0
14970,38844,Raghavendra,29,1,0
14971,38845,Shobha Hegde,64,2,0
14972,38847,Padma,40,2,0
14973,38850,Geetha Naik,63,2,1
14974,38853,Muniraju Gowda,71,1,0
14975,38862,Anand,40,1,0
14976,38863,Basavaraj Murthy,58,1,0
14977,38868,Deepa Patil,42,2,0
14978,38870,Manjula Kumar,55,2,0
14979,38871,Padma,41,2,0
14980,38872,Ramesh Rao,65,1,0
14981,38873,Rathnamma,65,2,0
14982,38876,Deepa Kumar,73,2,0
14983,38880,Chandrashekar Rao,60,1,0
14984,38881,Sunitha Kumar,37,2,0
14985,38885,Yogesh Murthy,16,1,0
14986,38888,Girish,24,1,0
14987,38890,Vani Hegde,23,2,0
14988,38891,Chandrashekar Kumar,56,1,0
14989,38892,Rathnamma Naik,44,2,0
14990,38893,Shobha Gowda,47,2,0
14991,38895,Padma Patil,69,2,1
14992,38896,Mahesh Achar,58,1,0
14993,38902,Umesh Patil,25,1,0
14994,38903,Rathnamma,75,2,0
14995,38904,Nagaraj Shetty,41,1,1
14996,38905,Padma Gowda,64,2,0
14997,38913,Vani Achar,25,2,0
14998,38917,Geetha Kumar,30,2,0
14999,38918,Santosh Naik,61,1,0
15000,38919,Asha,68,2,0
15001,38922,Suresh Achar,64,1,0
15002,38928,Rathnamma Hegde,40,2,0
15003,38934,Raghavendra Kumar,37,1,0
15004,38936,Shivakumar Shetty,30,1,0
15005,38940,Geetha Poojari,61,2,0
15006,38945,Nagaraj Rao,73,1,0
15007,38948,Santosh Reddy,17,1,0
15008,38952,Shwetha Reddy,43,2,0
15009,38953,Kavitha Rao,28,2,0
15010,38954,Yogesh,24,1,0
15011,38958,Padma Murthy,40,2,0
15012,38960,Bhagya Patil,31,2,0
15013,38963,Sunitha Reddy,39,2,0
15014,38976,Manjula Murthy,28,2,0
15015,38980,Deepa Swamy,58,2,0
15016,38981,Srinivas Achar,33,1,0
15017,38986,Vani Shetty,37,2,0
15018,38993,Srinivas Kumar,22,1,0
15019,38995,Anand Gowda,18,1,0
15020,38998,Shwetha Kumar,21,2,0
15021,39000,Suresh Hegde,27,1,0
15022,39001,Nagamma Murthy,72,2,0
15023,39003,Kiran Kumar,47,1,0
15024,39005,Venkatesh,68,1,0
15025,39006,Lakshmi,41,2,0
15026,39012,Savitha Hegde,31,2,0
15027,39014,Asha Naik,37,2,0
15028,39018,Pallavi,35,2,0
15029,39019,Rathnamma Hegde,44,2,0
15030,39021,Prakash,44,1,0
15031,39022,Muniraju Swamy,24,1,0
15032,39025,Padma Gowda,28,2,0
15033,39026,Raghavendra Poojari,63,1,0
15034,39028,Girish Kumar,74,1,0
15035,39033,Yogesh Patil,47,1,0
15036,39034,Rathnamma,59,2,0
15037,39035,Bhagya Naik,29,2,0
15038,39036,Lakshmi Shetty,40,2,0
15039,39038,Sunitha Reddy,32,2,0
15040,39041,Shivakumar,71,1,0
15041,39043,Raghavendra Hegde,17,1,0
15042,39050,Manjula Gowda,22,2,0
15043,39051,Basavaraj Gowda,73,1,0
15044,39053,Divya,42,2,0
15045,39054,Manjula Gowda,41,2,0
15046,39055,Divya Patil,65,2,0
15047,39056,Shwetha Poojari,27,2,0
15048,39058,Lakshmi Patil,60,2,0
15049,39061,Vani,46,2,0
15050,39062,Darshan Patil,68,1,0
15051,39065,Deepa,24,2,0
15052,39066,Pallavi Reddy,26,2,0
15053,39068,Bhagya Poojari,65,2,0
15054,39069,Suresh Shetty,68,1,0
15055,39071,Kavitha Hegde,64,2,0
15056,39072,Geetha Poojari,65,2,0
15057,39074,Pallavi,16,2,0
15058,39078,Kiran Reddy,23,1,0
15059,39079,Chandrashekar Achar,44,1,0
15060,39085,Pallavi Kumar,30,2,0
15061,39088,Lakshmi,73,2,0
15062,39092,Rathnamma Hegde,55,2,0
15063,39093,Padma Patil,37,2,0
15064,39094,Santosh Swamy,22,1,0
15065,39096,Asha,63,2,0
15066,39109,Kiran Swamy,61,1,0
15067,39112,Nagaraj Patil,46,1,0
15068,39114,Padma Naik,24,2,0
15069,39118,Savitha,32,2,0
15070,39121,Rathnamma Patil,18,2,0
15071,39123,Pallavi,74,2,0
15072,39124,Shwetha Achar,64,2,0
15073,39127,Padma Rao,53,2,0
15074,39129,Anand,73,1,0
15075,39130,Padma Achar,36,2,0
15076,39133,Venkatesh Achar,57,1,0
15077,39134,Rathnamma Gowda,21,2,0
15078,39142,Geetha Murthy,71,2,0
15079,39143,Umesh Patil,27,1,0
15080,39144,Shwetha Naik,70,2,0
15081,39148,Asha,73,2,0
15082,39149,Manjunath Murthy,50,1,0
15083,39154,Bhagya Shetty,40,2,0
15084,39158,Rekha Kumar,65,2,0
15085,39159,Lakshmi Hegde,39,2,0
15086,39161,Anand Naik,71,1,0
15087,39162,Pallavi Swamy,24,2,0
15088,39164,Kavitha Murthy,47,2,0
15089,39168,Darshan Hegde,19,1,0
15090,39169,Savitha,17,2,0
15091,39174,Savitha Poojari,43,2,0
15092,39177,Padma Reddy,63,2,0
15093,39178,Pallavi Rao,22,2,0
15094,39179,Pallavi Swamy,36,2,0
15095,39182,Deepa Kumar,33,2,0
15096,39183,Rathnamma Patil,38,2,0
15097,39184,Pallavi Swamy,23,2,0
15098,39190,Nagamma Hegde,47,2,0
15099,39191,Geetha Achar,62,2,0
15100,39195,Vani,53,2,0
15101,39197,Shobha Kumar,57,2,0
15102,39199,Deepa,53,2,0
15103,39200,Pallavi Naik,37,2,0
15104,39211,Manjula Shetty,51,2,0
15105,39212,Bhagya Naik,33,2,0
15106,39217,Padma,46,2,0
15107,39219,Rathnamma Murthy,54,2,0
15108,39222,Vani Kumar,35,2,0
15109,39224,Puneeth Reddy,55,1,0
15110,39225,Shivakumar,60,1,0
15111,39227,Bhagya,47,2,0
15112,39230,Srinivas Shetty,16,1,0
